idx,cte,etheta,cmd_vel.linear.x,cmd_vel.angular.z
1,0.0325774,0.036887,0,0
2,0.00701113,-0.0582292,0.0499972,-0.188857
3,0.00701113,-0.0582292,0.0499972,0.260774
4,0.00753973,-0.0702633,0.0499972,0.483283
5,0.00789219,-0.0489266,0.126793,0.611302
6,0.00807543,-0.00566974,0.120747,0.534064
7,0.000669801,0.0340626,0.119286,0.229603
8,-0.000495498,0.0822948,0.237061,-0.260518
9,-0.00264507,0.10931,0.222303,-0.698002
10,-0.00457304,0.109996,0.232854,-0.994351
11,-0.000360843,0.186632,0.401356,-0.989653
12,-0.00285117,0.15767,0.363086,-1
13,0.0046966,0.129509,0.0709384,-1
14,0.00185588,0.0453307,0.278353,-0.977841
15,-0.00252458,-0.0153073,0.446922,-0.245762
16,0.000979027,-0.0823312,0.482777,0.151239
17,0.0101091,-0.164443,0.148969,0.606847
18,0.0180194,-0.221022,0.44116,1
19,0.0285315,-0.247942,0.515154,1
20,0.0391982,-0.225773,0.492188,1
21,0.045545,-0.192926,0.452179,1
22,0.012353,-0.188527,0.534273,1
23,0.0321256,-0.100507,0.588237,1
24,0.0311806,-0.0255553,0.608214,0.847738
25,0.0375642,0.0498757,0.725459,0.192304
26,0.0293313,0.12685,0.8,-0.242176
27,0.0165097,0.188924,0.8,-0.791406
28,-0.00025276,0.263861,0.772489,-1
29,-0.0252818,0.269295,0.8,-1
30,-0.0482584,0.271854,0.8,-1
31,-0.0760877,0.297627,0.8,-1
32,0.00261935,0.422433,0.712566,-1
33,-0.0304591,0.520903,0.575795,-1
34,-0.071468,0.661075,0.54033,-1
35,-0.142758,0.810934,0.4544,-1
36,-0.213043,0.904674,0.52242,-1
37,-0.280225,0.965797,0.295775,-1
38,-0.363346,1.01933,0.250879,-1
39,-0.456009,0.990832,0.228104,-1
40,-0.472092,0.823864,0.536617,-1
41,-0.472092,0.823864,0.278557,-1
42,-0.0489755,1.12023,0.278557,-1
43,-0.0886221,1.01335,0.0383271,-1
44,-0.150771,0.922993,0.366605,-1
45,-0.179536,0.839901,0.36369,-1
46,-0.15572,0.757824,0.370168,-1
47,-0.14924,0.604847,0.111929,-1
48,-0.181497,0.50143,0.378945,-1
49,-0.202141,0.421628,0.497413,-1
50,-0.202181,0.375802,0.557386,-1
51,-0.196345,0.352431,0.0682328,-1
52,-0.12011,0.384586,0.417076,-1
53,-0.141033,0.301172,0.777992,-1
54,-0.157,0.231417,0.730775,-1
55,-0.143086,0.18206,0.548243,-1
56,-0.138243,0.0660621,0.493528,-1
57,-0.121911,-0.0471711,0.775879,0.240961
58,-0.10692,-0.157364,0.729075,0.892789
59,-0.0913255,-0.2751,0.723164,1
60,-0.0657178,-0.419768,0.539904,1
61,-0.0174634,-0.52525,0.444343,1
62,0.10273,-0.845541,0.8,1
63,0.1755,-0.777671,0.79559,1
64,0.206215,-0.711771,0.698268,1
65,0.210874,-0.575544,0.121665,1
66,0.232972,-0.409838,0.589629,1
67,0.258615,-0.318296,0.8,1
68,0.279019,-0.240781,0.8,1
69,0.283477,-0.14694,0.8,1
70,0.282535,-0.0053611,0.8,1
71,-0.042952,-0.176215,0.8,1
72,-0.0229475,-0.0552481,0.8,0.509337
73,-0.0178374,0.0588945,0.8,-0.282436
74,-0.0231235,0.172824,0.8,-0.946771
75,-0.0449978,0.178576,0.8,-1
76,-0.0676656,0.127973,0.8,-1
77,-0.083952,0.0391252,0.8,-1
78,-0.0924352,-0.0515242,0.8,-1
79,-0.0956299,-0.138796,0.8,-0.802532
80,-0.0873631,-0.256142,0.8,-0.244993
81,-0.0719956,-0.34351,0.8,0.341739
82,0.0217451,-0.134974,0.8,0.830446
83,0.0347574,-0.109517,0.8,0.830586
84,0.04379,-0.0370808,0.8,0.733003
85,0.0460643,0.0360838,0.8,0.262826
86,0.0387509,0.102674,0.8,-0.03417
87,0.0257633,0.128991,0.8,-0.472378
88,0.0109157,0.12712,0.8,-0.520052
89,-0.00122685,0.0863364,0.8,-0.601117
90,-0.00784692,0.037239,0.8,-0.305218
91,-0.00872778,-0.00969445,0.8,-0.141997
92,0.00646394,-0.0579606,0.8,0.162507
93,0.0127836,-0.0711349,0.8,0.323789
94,0.0190216,-0.0573236,0.8,0.376532
95,0.0257082,-0.0308849,0.8,0.26982
96,0.0258287,0.00328799,0.8,0.165964
97,0.018651,0.0286271,0.8,-0.064122
98,0.0125992,0.0434231,0.8,-0.197807
99,0.00395621,0.0416543,0.8,-0.29389
100,-0.00183852,0.0420536,0.8,-0.293717
101,-0.00789525,0.0210805,0.8,-0.297455
102,-0.000361368,-0.00574084,0.8,-0.628625
103,0.0113689,-0.0355981,0.8,-0.480915
104,0.0224336,-0.0912351,0.8,-0.627519
105,0.0350943,-0.135249,0.8,-0.417431
106,0.0473505,-0.192273,0.8,-0.58094
107,0.060407,-0.230645,0.8,-0.396754
108,0.0746364,-0.281692,0.8,-0.640966
109,0.0842502,-0.318166,0.8,-0.494857
110,0.0905455,-0.401282,0.8,-0.817737
111,0.0207933,-0.169815,0.8,-0.272647
112,0.0439439,-0.244689,0.8,0.871374
113,0.0649307,-0.272689,0.8,0.884637
114,0.0799964,-0.250113,0.8,1
115,0.0838986,-0.176639,0.8,1
116,0.0789427,-0.0862566,0.8,1
117,0.0519522,0.00940851,0.8,0.697909
118,0.0273661,0.100135,0.8,0.419582
119,-0.00458323,0.164529,0.8,0.257221
120,-0.0413221,0.250662,0.8,0.357859
121,-0.0684166,0.430667,0.8,0.308789
122,-0.0483606,0.28245,0.8,-0.408188
123,-0.0806562,0.310332,0.8,-1
124,-0.0966993,0.290478,0.8,-0.984428
125,-0.111672,0.224844,0.8,-0.763819
126,-0.117424,0.139886,0.8,-0.301489
127,-0.105909,0.0701279,0.8,0.227406
128,-0.0822194,0.0416531,0.8,0.670571
129,-0.0561991,0.0589239,0.8,0.860592
130,-0.031135,0.0503223,0.8,0.791318
131,0.014456,-0.0361758,0.8,0.513333
132,0.0105646,0.0357712,0.8,0.801918
133,-0.000722802,0.0841948,0.8,0.271904
134,-0.0144729,0.156113,0.8,0.518441
135,-0.0291436,0.180855,0.8,0.022557
136,-0.0443494,0.22723,0.8,0.49955
137,-0.0564635,0.229735,0.8,0.143629
138,-0.0664583,0.272431,0.8,0.771935
139,-0.0737416,0.286879,0.8,0.441931
140,-0.0688699,0.344085,0.8,1
141,-0.00272205,0.152833,0.8,0.762172
142,-0.0203612,0.237639,0.8,-0.38579
143,-0.0392199,0.30729,0.8,-0.411042
144,-0.0552959,0.329116,0.8,-1
145,-0.0654209,0.300338,0.8,-1
146,-0.0652975,0.220451,0.8,-1
147,-0.0509414,0.13116,0.8,-1
148,-0.0323266,0.0404454,0.8,-1
149,-0.00489002,-0.0501328,0.8,-0.95221
150,0.0219513,-0.312876,0.8,-1
151,-0.0105877,-0.113166,0.8,-0.0540318
152,0.0120915,-0.203689,0.8,1
153,0.0432953,-0.247239,0.8,1
154,0.0791086,-0.239739,0.8,1
155,0.108297,-0.181649,0.8,1
156,0.132677,-0.0921072,0.8,1
157,0.144634,-0.00135954,0.8,1
158,0.150991,0.0889136,0.8,1
159,0.148028,0.179663,0.8,1
160,0.132562,0.22769,0.8,1
161,0.0185661,-0.143085,0.8,1
162,0.0338951,-0.0525748,0.8,0.550374
163,0.0371652,0.0373459,0.8,-0.0350416
164,0.0335444,0.0894467,0.8,-0.664024
165,0.0299114,0.0924452,0.8,-1
166,0.022058,0.0442607,0.8,-1
167,0.0184583,-0.0443221,0.8,-1
168,0.0290685,-0.135358,0.8,-1
169,0.0375818,-0.226096,0.8,-0.851713
170,0.049533,-0.391692,0.8,-0.737286
171,0.0117362,-0.182651,0.8,-0.052134
172,0.0415027,-0.249744,0.8,0.286509
173,0.0871283,-0.246604,0.8,0.532684
174,0.0871283,-0.246604,0.8,0.184397
175,0.0951997,-0.198337,0.8,0.407337
176,0.0920721,-0.180281,0.8,-0.2989
177,0.0770761,-0.142904,0.8,-0.160466
178,0.059521,-0.153298,0.8,-0.791103
179,0.0395526,-0.165685,0.8,-0.458334
180,0.0214321,-0.211797,0.8,-0.70829
181,-0.000953486,0.0691949,0.8,-0.0274149
182,-0.011658,0.0048087,0.8,-0.820207
183,-0.0129582,-0.0121181,0.8,0.0960555
184,-0.0106809,-0.0722933,0.8,-0.524382
185,0.000193345,-0.0893918,0.8,0.185438
186,0.0106033,-0.132179,0.8,-0.338076
187,0.0261084,-0.132713,0.8,0.0795657
188,0.0364321,-0.159582,0.8,-0.515297
189,0.0488753,-0.154332,0.8,-0.330898
190,0.0582502,-0.185604,0.8,-0.994268
191,-0.00503722,-0.193832,0.8,-0.788821
192,0.0221294,-0.270869,0.8,-0.224436
193,0.0463724,-0.342518,0.8,-0.11872
194,0.0602372,-0.367024,0.8,0.336367
195,0.0608552,-0.34718,0.8,0.259362
196,0.0608552,-0.34718,0.8,0.374197
197,0.0513763,-0.326536,0.8,0.296942
198,0.0339775,-0.292766,0.8,0.433268
199,0.0120032,-0.265883,0.8,0.372182
200,-0.00527638,-0.115394,0.8,0.595315
201,0.0216619,-0.0273006,0.8,0.415149
202,0.0138307,0.0244346,0.8,-0.034023
203,-0.000346554,0.0626535,0.8,-0.0974976
204,-0.0100363,0.0609836,0.8,-0.376499
205,-0.0201524,0.0520707,0.8,-0.148367
206,-0.0256277,0.00416275,0.8,-0.221057
207,-0.0278232,0.00702701,0.8,0.308605
208,-0.0243573,-0.0130021,0.8,-0.0786872
209,-0.0161707,0.00961453,0.8,0.4038
210,-0.00636326,0.0796938,0.8,-0.0322517
211,0.0221596,0.0720471,0.8,-0.71528
212,0.0120179,0.0711114,0.8,-1
213,-0.00957833,0.0215342,0.8,-1
214,-0.0317783,-0.0671484,0.8,-1
215,-0.0575237,-0.156481,0.8,-1
216,-0.0702444,-0.246909,0.8,-0.437975
217,-0.0756641,-0.337334,0.8,0.19555
218,-0.0766879,-0.380216,0.8,0.877549
219,-0.0723221,-0.373,0.8,1
220,-0.0682164,-0.202358,0.8,1
221,-0.015888,0.0337997,0.8,1
222,-0.0328949,0.125179,0.8,0.596944
223,-0.0509633,0.216473,0.8,0.413586
224,-0.0657587,0.272532,0.8,0.0216643
225,-0.0726721,0.306983,0.8,0.00331598
226,-0.0785785,0.31046,0.8,-0.0812958
227,-0.079844,0.311043,0.8,0.0901339
228,-0.0732884,0.305533,0.8,0.0719274
229,-0.0692765,0.317217,0.8,0.237522
230,-0.0411052,0.301791,0.8,0.0226769
231,-0.0102713,-0.034797,0.8,-0.0816717
232,7.83195e-06,-0.0333009,0.8,0.776692
233,0.00974797,-0.040732,0.8,0.345714
234,0.0232622,-0.00454343,0.8,0.888166
235,0.0267264,0.0271672,0.8,0.476174
236,0.0291113,0.10148,0.8,0.689201
237,0.0211865,0.146644,0.8,0.138658
238,0.00997105,0.20968,0.8,0.304231
239,-0.00578128,0.225706,0.8,-0.169759
240,-0.0207986,0.215951,0.8,0.205615
241,0.0287753,0.137209,0.8,0.289405
242,-0.0102812,0.154276,0.8,0.690175
243,-0.0315555,0.180622,0.8,0.568582
244,-0.0425979,0.241498,0.8,0.716995
245,-0.0455221,0.290412,0.8,0.292742
246,-0.0457667,0.355176,0.8,0.269972
247,-0.0407026,0.381943,0.8,-0.287634
248,-0.0341264,0.40624,0.8,-0.263418
249,-0.0236686,0.385547,0.8,-0.727855
250,-0.00488511,0.377186,0.8,-0.594253
251,-0.00330743,0.04945,0.8,-1
252,0.0124891,-0.00411626,0.8,-0.190548
253,0.0244966,-0.0929301,0.8,-0.434013
254,0.0419664,-0.137081,0.8,0.391776
255,0.0536697,-0.1767,0.8,0.243876
256,0.0626836,-0.169279,0.8,0.725122
257,0.0632964,-0.145544,0.8,0.439826
258,0.0589064,-0.0824901,0.8,0.533927
259,0.0482669,-0.0430688,0.8,0.0651329
260,0.0279498,-0.0628643,0.8,0.198957
261,-0.00231918,0.0767485,0.8,0.496904
262,-0.0152273,0.0945103,0.8,0.241226
263,-0.0197126,0.134678,0.8,0.405914
264,-0.0240834,0.157375,0.8,0.0874621
265,-0.0258681,0.1939,0.8,0.158602
266,-0.0176077,0.200863,0.8,-0.202464
267,-0.0144255,0.215006,0.8,-0.0339634
268,-0.00737557,0.199508,0.8,-0.393154
269,0.000436511,0.196105,0.8,-0.217267
270,0.0097537,0.0544789,0.8,-0.557475
271,0.0118577,0.0133793,0.8,-0.108424
272,0.0182867,-0.0359663,0.8,-0.543347
273,0.0236022,-0.0441051,0.8,-0.0260577
274,0.0291481,-0.0912768,0.8,-0.521049
275,0.0315219,-0.0926806,0.8,-0.00064131
276,0.035329,-0.137181,0.8,-0.556146
277,0.0350981,-0.14073,0.8,-0.0347395
278,0.0374636,-0.187635,0.8,-0.597595
279,0.039666,-0.193843,0.8,-0.04829
280,0.0412771,-0.294676,0.8,-0.584425
281,-0.0196419,-0.00932772,0.8,0.243924
282,-0.016268,-0.0600888,0.8,-0.390344
283,-0.00582648,-0.0660124,0.8,0.370139
284,0.0051634,-0.0985741,0.8,-0.120401
285,0.0163049,-0.0867146,0.8,0.416863
286,0.0256009,-0.0979431,0.8,-0.0975854
287,0.0319798,-0.0633929,0.8,0.244751
288,0.0306655,-0.070067,0.8,-0.397342
289,0.0302033,-0.0494316,0.8,-0.144424
290,0.027975,-0.0946838,0.8,-0.701362
291,-0.0072174,-0.0542681,0.8,-0.390236
292,0.0169966,-0.114237,0.8,-1
293,0.0289821,-0.149001,0.8,-0.837453
294,0.0341153,-0.231378,0.8,-1
295,0.0317982,-0.305535,0.8,-0.465704
296,0.0345274,-0.395775,0.8,-0.418862
297,0.0349468,-0.476803,0.8,0.273154
298,0.0349468,-0.476803,0.8,0.728994
299,0.0322012,-0.471053,0.8,0.414177
300,0.0240071,-0.387276,0.8,0.849419
301,-0.0084429,-0.0404054,0.8,0.379097
302,-0.0159926,0.0674541,0.8,0.265174
303,-0.0159926,0.0674541,0.8,-0.345299
304,-0.0219299,0.0867352,0.8,0.0521977
305,-0.0297174,0.0635987,0.8,-0.255662
306,-0.0341245,0.0669595,0.8,0.258739
307,-0.0386147,0.0448097,0.8,0.0375993
308,-0.0371605,0.0650656,0.8,0.553741
309,-0.0349755,0.0645697,0.8,0.26223
310,-0.0308413,0.135672,0.8,0.720452
311,0.000407419,0.0259655,0.8,-0.0195624
312,0.00938078,0.0892108,0.8,-1
313,0.0031054,0.10722,0.8,-1
314,-0.0172082,0.0740521,0.8,-1
315,-0.0335455,-0.00945598,0.8,-1
316,-0.0460635,-0.100347,0.8,-1
317,-0.0528262,-0.190834,0.8,-1
318,-0.0516651,-0.277122,0.8,-0.389635
319,-0.0462878,-0.36754,0.8,0.00817764
320,-0.0296176,-0.434198,0.8,0.681764
321,-0.00412404,-0.0998004,0.8,1
322,-0.0027779,-0.0519444,0.8,0.983015
323,-0.00598009,0.036798,0.8,0.949255
324,-0.0127341,0.126567,0.8,0.53291
325,-0.0245442,0.212196,0.8,0.316151
326,-0.0391644,0.26675,0.8,-0.0316803
327,-0.0535513,0.296075,0.8,-0.0882323
328,-0.0658949,0.294717,0.8,-0.123809
329,-0.0710088,0.286704,0.8,0.120574
330,-0.069478,0.290349,0.8,0.269527
331,-0.00264598,0.011114,0.8,0.245841
332,-0.00972379,0.0332317,0.8,0.561312
333,-0.0142921,0.055412,0.8,0.348079
334,-0.0188448,0.109303,0.8,0.468003
335,-0.022278,0.141417,0.8,0.0518816
336,-0.028844,0.181827,0.8,0.133825
337,-0.0313813,0.188681,0.8,-0.254103
338,-0.0319766,0.200693,0.8,-0.0593771
339,-0.0275257,0.174961,0.8,-0.323526
340,-0.0214248,0.104111,0.8,0.0300806
341,0.00711402,-0.0453335,0.8,-0.135062
342,-0.00466376,-0.044024,0.8,1
343,-0.00678384,-0.0548667,0.8,1
344,0.00196432,-0.0197434,0.8,1
345,0.0126245,0.0684709,0.8,1
346,0.0206604,0.159344,0.8,1
347,0.0246397,0.250013,0.8,1
348,0.0191217,0.34474,0.8,0.721681
349,0.0136333,0.43531,0.8,0.151222
350,0.0130212,0.508994,0.8,-0.28673
351,-0.0115866,0.0755469,0.8,-0.933199
352,-0.00119004,0.0495261,0.8,-0.707727
353,0.00300018,-0.0236583,0.8,-0.935123
354,0.0103916,-0.0881308,0.8,-0.478305
355,0.020345,-0.16939,0.8,-0.528521
356,0.0333938,-0.215206,0.8,-0.0444529
357,0.0467969,-0.262809,0.8,-0.196705
358,0.0572334,-0.265668,0.8,0.0866513
359,0.0637468,-0.279795,0.8,-0.307391
360,0.0629309,-0.367296,0.8,-0.193002
361,-0.0023158,0.150048,0.8,0.0732732
362,-0.0119586,0.132479,0.8,-0.860749
363,-0.0152055,0.138335,0.8,-0.344064
364,-0.007276,0.0970973,0.8,-1
365,3.8254e-05,0.0654872,0.8,-0.69919
tracking time,143,345000000
